DistrictId,Program,Fte,FiscalYear,CalculationPeriod,SourceFile,SourceUrl,FteType
5,113,5684.88,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
6,113,15309.42,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
7,113,117.93,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
8,113,994.9200000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
9,113,582.5799999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
10,113,2139.7200000000003,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
11,113,3011.25,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
12,113,445.27,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
13,113,24182.3,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
14,113,197.77999999999997,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
15,113,127.78,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
16,113,7619.62,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
17,113,2674.65,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
18,113,745.99,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
19,113,62.290000000000006,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
20,113,219.75,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
21,113,133.5,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
22,113,51.87,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
23,113,101.44999999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
24,113,66.01,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
25,113,250.93,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
26,113,598.77,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
27,113,1211.73,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
28,113,612.6400000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
29,113,8386.62,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
30,113,144.82999999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
31,113,959.06,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
32,113,215.14999999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
33,113,31.6,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
34,113,71.28,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
35,113,2607.27,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
36,113,5547.29,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
37,113,1672.84,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
38,113,318.84000000000003,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
39,113,55.260000000000005,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
40,113,126.08,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
41,113,3097.98,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
42,113,2523.23,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
43,113,735.78,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
44,113,559.85,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
45,113,706.8299999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
46,113,1362.9,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
47,113,480.49,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
48,113,11547.440000000002,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
49,113,3836.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
50,113,9049.82,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
51,113,4402.9400000000005,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
52,113,3880.5200000000004,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
53,113,6841.68,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
54,113,668.26,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
55,113,3535.33,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
56,113,1976.4299999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
57,113,1688.99,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
58,113,3034.49,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
59,113,5283.88,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
60,113,531.67,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
61,113,308.78999999999996,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
62,113,109.19,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
63,113,133.4,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
64,113,4571.8,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
65,113,267.2,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
66,113,370.19,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
67,113,256.11,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
69,113,14.75,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
70,113,8.870000000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
71,113,3.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
72,113,5.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
73,113,79.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
74,113,106.44,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
75,113,490.71,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
99,113,162526.25999999992,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
1,130,591.03,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
2,130,9.19,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
3,130,759.77,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
4,130,3.13,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
5,130,1440.94,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
6,130,19769.060000000005,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
7,130,3.16,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
8,130,294.85,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
9,130,85.76,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
10,130,609.71,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
11,130,4696.26,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
12,130,56.879999999999995,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
13,130,34621.43,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
14,130,219.01,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
15,130,12.3,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
16,130,5155.719999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
17,130,516.6,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
18,130,248.85000000000002,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
19,130,23.48,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
20,130,160.44,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
21,130,45.22,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
22,130,42.379999999999995,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
23,130,10.19,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
24,130,85.69,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
25,130,204.07999999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
26,130,630.6600000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
27,130,354.1,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
28,130,312.62,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
29,130,14244.79,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
30,130,5.21,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
31,130,583.1700000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
32,130,44.379999999999995,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
33,130,38.980000000000004,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
34,130,38.62,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
35,130,1203.6000000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
36,130,9026.38,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
37,130,480.42999999999995,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
38,130,116.38,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
39,130,12.21,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
40,130,23.980000000000004,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
41,130,3209.1400000000003,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
42,130,1523.05,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
43,130,1337.3600000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
44,130,679.49,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
45,130,123.32999999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
46,130,1009.85,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
47,130,351.44,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
48,130,18755.65,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
49,130,8083.099999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
50,130,17768.56,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
51,130,2164.29,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
52,130,3021.97,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
53,130,6770.280000000001,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
54,130,377.82000000000005,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
55,130,296.2,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
56,130,2466.7599999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
57,130,184.25,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
58,130,1683.7699999999998,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
59,130,1878.77,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
60,130,178.84,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
61,130,177.15,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
62,130,0.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
63,130,0.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
64,130,1927.37,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
65,130,6.51,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
66,130,450.26,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
67,130,11.01,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
69,130,0.0,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
70,130,7.23,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
71,130,39.21,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
72,130,27.53,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
73,130,5.209999999999999,2021-22,Final Calculation,2122FinalCalcFTE.xlsx,https://www.fldoe.org/core/fileparse.php/7508/urlt/2122FinalCalcFTE.xlsx,Unweighted FTE
