DistrictId,SourceUrl,SourceFile,FiscalYear,FteType,GradeLevel,Fte
44,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,687.3200073242188
45,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,816
46,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,2008.6700439453125
47,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,509.9200134277344
48,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,11947.6904296875
49,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,3675.5400390625
50,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,11982.740234375
51,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,4642.10009765625
52,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,7721.85009765625
53,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,6404.740234375
54,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,824.0399780273438
55,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,2080.35009765625
56,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,2878.949951171875
57,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,1953.3199462890625
58,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,2743.159912109375
59,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,5071.3798828125
60,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,381.69000244140625
61,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,440.1400146484375
62,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,202.3300018310547
63,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,165.17999267578125
64,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,4786.93017578125
65,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,392.1000061035156
66,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,442.6600036621094
67,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,288.5
68,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,0
69,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,31
70,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,65.5
71,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,0
72,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,0
73,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,162
74,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,110
75,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,0
99,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,8,182784.703125
1,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2321.14990234375
2,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,386.1600036621094
3,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2005.5799560546875
4,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,335.3399963378906
5,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,5933.9501953125
6,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,20280.2890625
7,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,191.5
8,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1556.8900146484375
9,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1438.77001953125
10,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3010.31005859375
11,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3708.260009765625
12,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,859.6799926757812
13,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,26029.109375
14,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,370.2200012207031
15,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,183.4199981689453
16,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,10124.0703125
17,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3509.5
18,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1064
19,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,107.91000366210938
20,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,453.3999938964844
21,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,224.17999267578125
22,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,73.41999816894531
23,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,180
24,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,168.33999633789062
25,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,436.010009765625
26,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,596.8099975585938
27,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2258.780029296875
28,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1161.6700439453125
29,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,15027.5
30,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,262.7900085449219
31,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1442.3499755859375
32,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,529.6900024414062
33,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,96.91000366210938
34,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,69.98999786376953
35,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3155.550048828125
36,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,5590.10986328125
37,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2566.860107421875
38,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,555.780029296875
39,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,104.33999633789062
40,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,201
41,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3371.9599609375
42,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3304.85009765625
43,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,1548.3299560546875
44,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,739.1599731445312
45,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,991
46,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2456.830078125
47,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,586.0499877929688
48,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,13886.5
49,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,4543.72998046875
50,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,13779.2099609375
51,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,5820.06005859375
52,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,8794.8798828125
53,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,7276.31982421875
54,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,882.8200073242188
55,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2242.030029296875
56,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3299.31005859375
57,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,2052.179931640625
58,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,3419.1201171875
59,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,5844.7998046875
60,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,405.6000061035156
61,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,515.5800170898438
62,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,249
63,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,194.83999633789062
64,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,5620.490234375
65,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,387.19000244140625
66,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,526.5999755859375
67,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,298.8900146484375
68,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,0
69,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,37
70,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,26
71,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,0
72,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,0
73,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,163.5
74,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,120
75,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,0
99,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,9,211955.421875
1,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2201.510009765625
2,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,353.42999267578125
3,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1783.18994140625
4,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,225.6300048828125
5,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,5454.330078125
6,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,18530.41015625
7,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,157.00999450683594
8,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1521.8800048828125
9,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1271.22998046875
10,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2841.239990234375
11,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,3386.7900390625
12,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,628.010009765625
13,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,26122.169921875
14,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,281.7900085449219
15,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,178.6199951171875
16,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,8797.8701171875
17,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2944.199951171875
18,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,969.72998046875
19,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,68.41999816894531
20,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,427.6600036621094
21,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,212.88999938964844
22,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,53
23,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,191
24,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,144.47000122070312
25,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,384.4100036621094
26,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,556.8499755859375
27,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1844.3299560546875
28,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,933.6699829101562
29,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,13341.1396484375
30,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,230.52999877929688
31,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1214.969970703125
32,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,547.77001953125
33,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,62.4900016784668
34,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,72
35,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2973.989990234375
36,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,5523.5498046875
37,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2259.89990234375
38,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,424.3699951171875
39,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,86.16999816894531
40,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,176.11000061035156
41,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2773.510009765625
42,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,3226.830078125
43,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,1464.1700439453125
44,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,630.9199829101562
45,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,896.3800048828125
46,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2168.02001953125
47,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,485.1000061035156
48,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,12305.9296875
49,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,3975.760009765625
50,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,12926.3798828125
51,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,4913.89990234375
52,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,8650.099609375
53,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,6566.93017578125
54,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,810.0700073242188
55,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2196.25
56,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,3093.52001953125
57,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,2004.1500244140625
58,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,3220.050048828125
59,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,5238.2998046875
60,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,389.8299865722656
61,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,451.4700012207031
62,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,215.19000244140625
63,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,173.67999267578125
64,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,5110.35986328125
65,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,362.5
66,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,485.4599914550781
67,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,266.67999267578125
68,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,0
69,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,29
70,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,0
71,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,0
72,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,0
73,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,175.5
74,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,115.91999816894531
75,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,0
99,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,10,194700.59375
1,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,1932.3399658203125
2,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,303.5
3,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,1863.260009765625
4,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,239.27999877929688
5,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,4983.8798828125
6,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,16887.94921875
7,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,141.35000610351562
8,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,1522.8900146484375
9,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,1119.6800537109375
10,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,2866.219970703125
11,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,2624.10009765625
12,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,580.280029296875
13,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,22088.810546875
14,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,279.1300048828125
15,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,122.6500015258789
16,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,7480.5
17,https://www.fldoe.org/file/7507/0075834-cofte0708.xls,0075834-cofte0708.xls,2007-08,Capital Outlay FTE,11,2549.510009765625
